score_normalized,popularity_normalized,episodes_normalized,synopsis_length_normalized,years_since_release_normalized,Action,Adult Cast,Adventure,Anthropomorphic,Avant Garde,Award Winning,Boys Love,CGDCT,Childcare,Combat Sports,Comedy,Crossdressing,Delinquents,Detective,Drama,Ecchi,Educational,Erotica,Fantasy,Gag Humor,Girls Love,Gore,Gourmet,Harem,High Stakes Game,Historical,Horror,Idols (Female),Isekai,Iyashikei,Josei,Kids,Love Polygon,Love Status Quo,Mahou Shoujo,Martial Arts,Mecha,Medical,Military,Music,Mystery,Mythology,Organized Crime,Otaku Culture,Parody,Performing Arts,Psychological,Racing,Reincarnation,Reverse Harem,Romance,Samurai,School,Sci-Fi,Seinen,Shoujo,Shounen,Showbiz,Slice of Life,Space,Sports,Strategy Game,Super Power,Supernatural,Survival,Suspense,Team Sports,Time Travel,Urban Fantasy,Vampire,Video Game,Visual Arts,Workplace,tier_S-Tier,tier_A-Tier,tier_B-Tier,tier_C-Tier,score_cat_Below Average,score_cat_Average,score_cat_Good,score_cat_Excellent,length_Movie,length_Short,length_Season,length_Long,length_Very Long,era_Classic,era_Golden Age,era_Modern,era_Current,has_school,has_magic,has_war,has_romance,has_supernatural,has_sci_fi,has_fantasy,has_sports,has_slice_of_life,has_mystery,has_horror,has_comedy,has_psychological
0.5668316831683169,0.8917835671342685,0.016129032258064516,0.6461538461538462,0.15384615384615385,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,0,0,1,0,0,0,0,1,1,0,0,0,0
0.7896039603960399,0.8897795591182365,0.016129032258064516,0.5692307692307692,0.07692307692307693,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5742574257425745,0.8877755511022044,0.344758064516129,0.4307692307692308,0.41025641025641024,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,0,1,0,0,0,0,1,1,0,0,0,0,0
0.6881188118811881,0.8857715430861723,0.04032258064516129,0.5282051282051282,0.3076923076923077,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,1,0,0,0,0,0,0,0,0,1,1,0,0
0.7896039603960399,0.8837675350701403,0.016129032258064516,0.8358974358974359,0.07692307692307693,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,1,0,1,0,0,0,0,0,0,0,1,0,1
0.6485148514851486,0.8817635270541082,0.044354838709677415,0.4871794871794871,0.3333333333333333,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,0,0,0,0,0,0,0,0,0,0,0,0,0
0.4826732673267329,0.8797595190380761,0.04032258064516129,0.841025641025641,0.1794871794871795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,0,1,0,0,0,1,0,0,0,0,1,1,0
0.5470297029702971,0.8777555110220441,0.016129032258064516,0.5076923076923077,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,1,0,1,0,0,0,0,0,0,1,1,0,0
0.8712871287128714,0.875751503006012,0.04032258064516129,0.6564102564102564,0.15384615384615385,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,0,0,1,0,0,0,0,0,0,1,0,0,0
0.6435643564356437,0.87374749498998,0.09475806451612903,0.6051282051282051,0.4358974358974359,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,1,1,0,0,1,0,0,0,0,0,0,0,1
0.6188118811881189,0.8717434869739479,0.01814516129032258,0.4769230769230769,0.2564102564102564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,1,0,0,0,1,0,0,0,0,0,0,0,1
0.8391089108910894,0.8697394789579158,0.046370967741935484,0.6102564102564102,0.4615384615384615,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,0,0,1,0,1,1,0,0,0,1,1,0,0
0.660891089108911,0.8677354709418837,0.04233870967741935,0.9128205128205128,0.15384615384615385,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,0,0,0,0,0,1,1,0,0,0,1,0,0
0.7103960396039606,0.8657314629258517,0.04032258064516129,0.5897435897435898,0.2564102564102564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,1,0,0,0,0,0,0,0,0,0,0,0,0
0.7623762376237624,0.8637274549098196,0.036290322580645164,0.4717948717948718,0.3333333333333333,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,0,0,0,0,0,0,1,0,0,0,0,0,1
0.6559405940594061,0.8617234468937875,0.01814516129032258,0.2512820512820513,0.2564102564102564,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,0,1,0,0,0,0,0,0,0,0,0,0,0
0.7524752475247525,0.8577154308617234,0.014112903225806453,0.3897435897435897,0.358974358974359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,1,0,0,0,1,0,0,0,0,0,0,0,1
0.8737623762376237,0.8557114228456915,0.01814516129032258,0.2205128205128205,0.15384615384615385,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,0,0,0,0,1,0,1,0,0,0,0,0,0
0.856435643564357,0.8537074148296593,0.014112903225806453,0.16410256410256407,0.07692307692307693,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,0,0,1,0,1,0,0,0,0,0,1,0,0
0.608910891089109,0.8517034068136273,0.01814516129032258,0.6615384615384615,0.3076923076923077,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,0,1,0,0,1,0,1,0,1,0,0,0,0
0.5643564356435646,0.8496993987975952,0.01814516129032258,0.4,0.2564102564102564,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,0,0,0,0,0,0,1,0,0,0,0,0,0
0.7400990099009903,0.8476953907815632,0.012096774193548387,0.6615384615384615,0.20512820512820512,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,0,1,1,0,1,0,0,0,0,0,0,0,0
0.7128712871287133,0.845691382765531,0.04032258064516129,0.758974358974359,0.1794871794871795,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,0,0,0,0,0,0,1,0,0,0,0,0,1
0.4876237623762376,0.8436873747494991,0.016129032258064516,0.4307692307692308,0.20512820512820512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,1,0,0,0,0,0,0,0,0,0,0,0,0
0.5470297029702971,0.8416833667334669,0.01814516129032258,0.3897435897435897,0.5384615384615384,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,1,0,1,0,0,0,0,0,0,1,0,0,1
0.448019801980198,0.8396793587174349,0.016129032258064516,0.441025641025641,0.3846153846153846,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,1,0,0,0,0,0,0,0,0,0,1,0,0
0.7475247524752475,0.8376753507014028,0.01814516129032258,0.5897435897435898,0.358974358974359,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,0,0,1,0,0,0,0,0,0,0,1,0,0
0.7277227722772277,0.8356713426853708,0.01814516129032258,0.3948717948717948,0.10256410256410256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,1,0,0,0,0,0,0,0,0,0,0,0,1
0.7079207920792079,0.8336673346693387,0.09475806451612903,0.5846153846153846,0.5641025641025641,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,0,0,1,0,0,0,0,0,0,0,0,0,1
0.7153465346534655,0.8316633266533067,0.01814516129032258,0.3025641025641026,0.2564102564102564,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,1,0,1,0,0,0,0,0,0,0,0,0,0
0.7970297029702975,0.8296593186372746,0.04233870967741935,0.5025641025641026,0.23076923076923075,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,1,0,0,0,0,0,0,0,0,0,1,0,0
0.834158415841584,0.8276553106212425,0.04233870967741935,0.4666666666666667,0.2564102564102564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,1,0,0,0,0,0,0,1,0,0,0,0,0
0.6806930693069309,0.8256513026052105,0.01814516129032258,0.37435897435897436,0.3076923076923077,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,1,0,0,0,0,0,0,0,0,0,0,0,0
0.6311881188118813,0.8236472945891784,0.016129032258064516,0.31794871794871793,0.23076923076923075,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,0,0,1,0,1,0,0,0,0,1,1,0,0
0.7648514851485151,0.8216432865731463,0.014112903225806453,0.4769230769230769,0.10256410256410256,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,0,1,0,0,0,0,1,0,0,0,0,0,1
0.8366336633663372,0.8196392785571143,0.01814516129032258,0.7282051282051282,0.20512820512820512,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,0,0,0,0,0,1,0,0,0,0,0,0,0
0.5123762376237626,0.8176352705410822,0.016129032258064516,0.42564102564102557,0.3333333333333333,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,1,0,0,0,0,0,0,0,0,0,0,0,0
0.6113861386138615,0.8156312625250501,0.04032258064516129,0.8153846153846153,0.15384615384615385,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,0,0,0,0,0,0,0,0,0,0,1,0,0
0.8712871287128714,0.8136272545090181,0.016129032258064516,0.4769230769230769,0.07692307692307693,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,0,0,1,0,0,0,0,0,0,1,0,0,0
0.6782178217821784,0.811623246492986,0.038306451612903226,0.7076923076923077,0.4615384615384615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,1,0,1,0,0,0,0,0,0,0,0,0,0
0.7029702970297029,0.8096192384769539,0.04032258064516129,0.2666666666666666,0.3846153846153846,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,0,0,1,0,1,0,0,0,0,0,0,0,0
0.7599009900990101,0.8076152304609219,0.02217741935483871,0.4,0.41025641025641024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,1,0,0,0,1,0,0,0,0,0,0,0,0
0.834158415841584,0.8056112224448898,0.016129032258064516,0.23076923076923073,0.1282051282051282,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,1,0,0,0,0,0,0,0,0,0,0,0,0
0.6930693069306935,0.8036072144288577,0.036290322580645164,0.3487179487179487,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,1,0,0,0,0,0,0,0,0,0,0,0,0
0.6064356435643565,0.7995991983967936,0.016129032258064516,0.7230769230769231,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,1,0,1,0,0,0,0,0,1,0,0,0,0
0.5544554455445547,0.7975951903807615,0.016129032258064516,0.5897435897435898,0.2564102564102564,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,0,0,1,0,1,0,0,0,0,0,0,0,0
0.6410891089108912,0.7955911823647295,0.016129032258064516,0.5333333333333333,0.20512820512820512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,1,0,0,0,0,0,0,0,0,0,0,0,0
0.774752475247525,0.7935871743486974,0.016129032258064516,0.2564102564102564,0.358974358974359,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,1,1,0,0,0,0,0,0,0,0,0,0,0
0.6410891089108912,0.7915831663326653,0.04032258064516129,0.7333333333333333,0.10256410256410256,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,1,0,1,0,0,1,0,0,0,1,0,0,0
0.7450495049504953,0.7875751503006012,0.04032258064516129,0.5948717948717949,0.15384615384615385,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,0,0,0,0,1,0,0,0,0,0,0,0,0
0.7079207920792079,0.7855711422845691,0.04032258064516129,0.6564102564102564,0.28205128205128205,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,0,0,1,0,1,0,0,0,0,1,0,0,0
0.8094059405940597,0.7835671342685371,0.044354838709677415,0.9999999999999999,0.5384615384615384,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,0,0,1,0,0,0,1,0,0,1,0,1,0
0.6782178217821784,0.781563126252505,0.044354838709677415,0.6153846153846154,0.3846153846153846,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,1,0,0,0,1,0,0,0,1,0,0,0,0
